Id,SalePrice
1461,119350.76228491138
1462,155668.63711732888
1463,182094.87430288293
1464,188637.74393158505
1465,182589.5650562179
1466,177884.331031715
1467,166460.83213559227
1468,175635.04096179086
1469,157229.3324624544
1470,123620.34311479652
1471,162217.67021940448
1472,96397.75991810893
1473,105764.53506758196
1474,145638.8259749544
1475,115558.0006036647
1476,352800.8906805941
1477,256571.06377374183
1478,291633.43563951465
1479,296857.51643170614
1480,362404.7461176463
1481,376891.5550900725
1482,208601.18529350165
1483,184452.05841017503
1484,183800.7692763621
1485,187141.41652252624
1486,183858.90638008446
1487,306675.46591354936
1488,224961.23003530575
1489,209802.1012705588
1490,227713.68935236012
1491,207890.47444742348
1492,85706.50458949908
1493,161752.84939632795
1494,266177.329962472
1495,284415.1717046163
1496,231977.93735895917
1497,194518.67565994174
1498,164330.90403687782
1499,160235.0235014477
1500,190442.96194802286
1501,171607.65415124295
1502,187361.35728143743
1503,267692.1107174092
1504,243015.53527875696
1505,233472.41698879946
1506,180154.42982404254
1507,233893.46206438015
1508,190947.62920303707
1509,160041.7122490215
1510,161601.84758812742
1511,140640.92087439686
1512,167022.12053965338
1513,148652.5388566563
1514,138057.45596703322
1515,165800.26755998167
1516,150183.80519472877
1517,154842.84181884583
1518,135894.04195122674
1519,219143.97976892607
1520,134260.45768850503
1521,145486.79075065994
1522,156463.46353062667
1523,121645.63984629994
1524,124273.44926606043
1525,124037.19656580442
1526,121632.0518514429
1527,120520.24569359593
1528,121011.05658155146
1529,141017.28289723574
1530,159271.37329361157
1531,146147.2726524997
1532,86433.97286456586
1533,122045.04650037225
1534,123276.90922248006
1535,151273.0782011311
1536,112196.52938444942
1537,79483.06598687761
1538,164795.83947141576
1539,183067.23773626157
1540,69189.33933706337
1541,123539.86784497298
1542,115674.57702608113
1543,183442.4077701986
1544,87963.15853313371
1545,115730.92101515827
1546,128824.24916966438
1547,126247.16726234561
1548,119988.49697830655
1549,115066.74674984482
1550,129374.0579784547
1551,111520.7496128222
1552,142492.10327281902
1553,132821.73770034657
1554,116792.57707959255
1555,178316.73919462206
1556,97937.38350836308
1557,78654.15003269879
