Id,SalePrice
1461,116963.89212913542
1462,156974.05377428798
1463,184522.37642665012
1464,189028.7217253119
1465,187819.6605012244
1466,170286.96903510226
1467,162402.82567006384
1468,166556.4278658027
1469,181974.36838614254
1470,119567.99463635078
1471,179436.73912225678
1472,96317.9492165355
1473,99380.98356203512
1474,142307.21192096238
1475,103338.70114037622
1476,336572.44621276134
1477,247041.141049955
1478,283064.47738127026
1479,315559.957749471
1480,449606.553129812
1481,363754.116692109
1482,210535.13073083467
1483,172433.92410183846
1484,171398.15881751056
1485,187678.66998667963
1486,193242.54820061548
1487,333524.9091042664
1488,221746.91437880902
1489,194827.29071976882
1490,237330.77507321397
1491,194157.00936026996
1492,87896.2566967917
1493,179488.3224054263
1494,281893.4632951836
1495,282140.34040254744
1496,242537.55770888412
1497,173890.67216024944
1498,165414.9574534717
1499,163786.99165250442
1500,165928.1504948493
1501,181797.83517253227
1502,157237.96298899193
1503,262353.76490087947
1504,246840.63097028574
1505,225948.90878847736
1506,192547.30366328152
1507,246831.0328136725
1508,207151.36077492556
1509,159496.8852537481
1510,157687.71141688258
1511,156488.20594402915
1512,167588.2886130236
1513,134046.98276856384
1514,150826.38905774977
1515,177274.49390645782
1516,156381.34683073725
1517,166647.1807811347
1518,136809.10477453025
1519,212836.3023669076
1520,134192.6778213033
1521,136590.7139766301
1522,171819.99996051146
1523,114245.35873636842
1524,109155.40836369921
1525,122299.8015459741
1526,120197.78802656395
1527,115994.79084934751
1528,119528.90984864057
1529,150053.8633564281
1530,172452.93731784442
1531,134059.2764056274
1532,98376.76975625096
1533,142093.46058136685
1534,119356.86066045324
1535,147598.12632597206
1536,114091.67318427871
1537,76573.22349465544
1538,148070.2173520981
1539,157335.7258195998
1540,91818.70568463125
1541,121656.40159750078
1542,126976.39877613628
1543,175231.473856123
1544,85810.26860932005
1545,121614.58619655139
1546,142325.96550861158
1547,129320.69619674774
1548,122172.69642516396
1549,114326.23442831184
1550,144016.220146801
1551,111649.22040987204
1552,132073.71568923473
1553,130434.91353328177
1554,114371.05252492052
1555,178569.64502678183
1556,100385.71042881513
1557,96429.65314352441
1558,100822.38806702617
1559,106392.96039063304
1560,141804.38199109863
1561,120046.31959141293
1562,126683.90855665249
1563,123019.93257147216
1564,159572.63753041363
1565,160797.97033638784
1566,217838.51393594156
1567,84598.18188781105
1568,245057.1860481255
1569,159332.02965384157
1570,138425.07945085334
1571,117750.56338044473
1572,128191.84988958147
1573,242053.18773049803
1574,123922.92631389986
1575,222244.5383073284
1576,257797.53353682504
1577,188162.55888481636
1578,137594.60097876392
1579,157819.5565909926
