Id,SalePrice
1461,117182.83599163234
1462,157085.26517860635
1463,184309.22877013593
1464,186784.7667501548
1465,191215.8549440779
1466,168628.94349928253
1467,160349.06888773286
1468,163756.19627927724
1469,189169.01927828984
1470,118154.88731670607
1471,175903.73957176966
1472,97658.66438175822
1473,97910.80953998973
1474,139533.3628254919
1475,102515.61928691862
1476,341888.59529348224
1477,240453.56572841623
1478,286522.99104247213
1479,316376.94102159084
1480,480580.5694737147
1481,360950.25776561967
1482,211411.18341978558
1483,172182.3252984516
1484,169824.7261557824
1485,188417.3470043446
1486,194082.82240473587
1487,348848.6291892328
1488,223328.0944472861
1489,194951.03472069078
1490,245645.3324633697
1491,195035.74964374103
1492,88268.70138782963
1493,182759.19250718976
1494,274388.12264273205
1495,285406.6371469306
1496,246482.64925546333
1497,172554.9130302532
1498,169542.4074755175
1499,164619.8731290536
1500,160006.48031850977
1501,183401.08240524647
1502,153182.1292812728
1503,273998.73765014415
1504,244558.9411745729
1505,231554.1743547875
1506,195742.38900617973
1507,250817.18337294378
1508,213497.94804368762
1509,157904.52438636453
1510,153941.8344015402
1511,161339.72867385103
1512,166614.5550830258
1513,130826.09973443556
1514,150936.13026264924
1515,179027.90528540974
1516,158171.7152473733
1517,173611.01297254785
1518,136695.61302796923
1519,213230.41876651315
1520,132570.63195244555
1521,134163.7283089741
1522,174445.6775311656
1523,111601.3974600315
1524,107605.16554141999
1525,120180.90777886087
1526,119016.55975827969
1527,114742.85985248911
1528,115804.42046761482
1529,152017.79634593212
1530,176723.25970846746
1531,128862.08308727232
1532,101390.26048697838
1533,142297.9522639783
1534,119964.17214282304
1535,148791.31271694266
1536,114053.31318737371
1537,72441.09076143209
1538,145905.4378174727
1539,156280.05647245797
1540,95827.52564361945
1541,121504.44400231104
1542,134178.05720535183
1543,176442.74721696382
1544,87876.45246640629
1545,124067.9498333922
1546,145831.95703241325
1547,130236.33637200223
1548,124432.29164484105
1549,115707.52306280025
1550,150603.7183796573
1551,111785.73151469578
1552,131319.13212794167
1553,131287.33056819605
1554,114021.86068410848
1555,178120.11284648796
1556,99526.45915455888
1557,96616.95115809797
1558,98074.95947831629
1559,110977.15580094975
1560,142935.73091514106
1561,114607.76325579117
1562,125186.956369525
1563,120886.28412225794
1564,161718.8436648982
1565,163024.93192012634
1566,226795.02930859046
1567,84290.43857684422
1568,249432.3318726267
1569,154260.34889491243
1570,136597.1542558961
1571,116382.35582164332
1572,125106.0781862271
1573,246687.70700222597
1574,122442.68547008857
1575,222988.8676913947
1576,256850.67354394007
1577,183357.91725072966
1578,136851.29890977923
1579,163581.01434649347
1580,196338.62806353858
