Id,SalePrice
1461,115628.05743547269
1462,158543.25373300325
1463,185384.56321982172
1464,191999.41879407718
1465,189168.69147804356
1466,169538.559459032
1467,161986.9369942405
1468,166141.0512945356
1469,183853.76878253574
1470,117258.56983872896
1471,181330.49847281424
1472,96400.1822990619
1473,97019.46258282081
1474,139264.81423780447
1475,101381.54088470525
1476,337986.7146845356
1477,242173.87654240706
1478,288124.8940499862
1479,314491.7120617466
1480,463965.8587708813
1481,350589.36307236674
1482,218276.57547827504
1483,174088.24505844447
1484,171392.67786866834
1485,190393.743727475
1486,195464.61010463536
1487,341573.2255855516
1488,221699.7683256111
1489,193047.70617023943
1490,239978.17519364133
1491,196766.88297179935
1492,90483.89419707563
1493,182593.85564338372
1494,280010.1793337752
1495,283636.1574493019
1496,244609.82458448823
1497,171891.25007651767
1498,172264.35445919746
1499,165245.7424088692
1500,162340.46521165135
1501,184058.67588798216
1502,155921.93806296526
1503,264019.3031570279
1504,244231.85088821585
1505,229857.7353069409
1506,197966.70677638453
1507,248951.76448150873
1508,213100.1474316026
1509,157745.6245037457
1510,154948.1862614834
1511,159179.13414805956
1512,167796.52380983983
1513,134151.28712400823
1514,155997.06856841632
1515,180656.5941121964
1516,159030.17576979948
1517,169397.16845029438
1518,137503.38564392706
1519,213703.95890953834
1520,135735.189969587
1521,137222.37420099782
1522,176395.46871568757
1523,111341.64326463967
1524,106744.31562057842
1525,118943.92787335586
1526,118701.14014873184
1527,112317.45559449751
1528,117819.48644668814
1529,148768.49407850546
1530,174211.29468029208
1531,135883.81612716304
1532,101573.1165912156
1533,144111.06558757313
1534,116664.7239658899
1535,147516.19049634412
1536,114008.08956032222
1537,75513.48642779383
1538,146236.30382967452
1539,156447.7003660088
1540,98717.42557294894
1541,121864.60516131985
1542,126406.91628730002
1543,172027.21738344655
1544,87094.0974910902
1545,119262.99466837141
1546,141923.9217760082
1547,129773.37661321356
1548,122100.60098691443
1549,112263.0584462015
1550,146565.36933908347
1551,113902.49027192652
1552,132434.9699147565
1553,129621.63822861122
1554,112941.15824488012
1555,180209.36489016694
1556,99665.26653744813
1557,98207.27542798218
1558,99716.81168434666
1559,112316.0653255609
1560,145546.23944452556
1561,118577.42760466743
1562,126099.20434344967
1563,119982.06526806594
1564,161436.49526398454
1565,159201.730818348
1566,227839.05375444784
1567,85258.46529343794
1568,253766.80396042846
1569,154251.21900134964
1570,137782.571138087
1571,118162.72630389627
1572,127606.60526701294
1573,238914.6149412153
1574,125718.93773018153
1575,224674.81714509006
1576,258159.0840809228
1577,185090.89915529275
1578,137976.54597327585
1579,157365.18217064659
1580,195957.30382012183
1581,158726.39370075858
1582,121128.48031634555
1583,306827.1176138712
1584,221417.01324820783
1585,140016.44452812072
1586,68545.12404398946
1587,94521.50105946566
1588,154212.53479713495
1589,91365.49606402936
1590,125227.92963787162
1591,98400.57886097021
1592,122521.42507801273
1593,118462.19268431734
1594,117810.26790054784
1595,125750.64407844137
1596,231574.40867862714
1597,197304.57818044032
1598,206065.907122943
1599,176452.9935041385
1600,176840.82170281932
1601,68172.76895392763
1602,113449.09481730976
1603,72812.27270079193
1604,306852.9727454558
1605,239413.95697882163
1606,157021.60343010566
1607,177920.68246284325
1608,225231.00872862522
1609,175216.82321425714
1610,155831.7348696801
1611,146140.88545014051
1612,180731.67768485326
1613,167105.95821054254
1614,116148.62203390709
1615,86105.95756949905
1616,79739.04937149967
1617,88859.57982805153
1618,115200.31135683639
1619,123988.14673701949
1620,146146.72845169198
1621,132904.86963433085
1622,139058.57829067518
1623,275337.9563295765
1624,227862.87685280072
1625,114040.4976899837
1626,181409.80862037148
1627,187667.78692630454
1628,267352.7448128024
1629,176615.0105322185
1630,336301.65743757423
1631,226217.39995356754
1632,242877.13592632435
1633,174545.62865024182
1634,195350.060281052
1635,181175.1687220309
1636,151445.9331336656
1637,186387.37878750166
1638,201691.93490163996
1639,184968.63830475183
1640,225686.39504360483
1641,178446.4555606423
1642,266628.21126509516
1643,233857.87606494265
1644,232644.32047570264
1645,187562.8177143794
1646,158835.2526468651
1647,152862.40943738303
1648,132481.8994224573
1649,137305.39314357637
1650,115696.54155113082
1651,112354.93793123256
1652,99505.98704304846
1653,100331.88889535611
1654,141203.24805761044
1655,130175.73221476008
1656,146717.40404642856
1657,150561.4152034301
1658,154864.2744278033
1659,112679.4329216089
1660,160577.20994766735
1661,422996.994260203
1662,345436.29707617173
1663,340628.33552091866
1664,609971.7220679822
1665,278849.15335318336
1666,349426.1452901344
1667,357741.81902953197
1668,320642.56044179294
1669,294280.59502108954
1670,321028.2402293273
1671,273884.4990445179
1672,395366.81487994344
1673,297592.19738978037
1674,242117.9245074949
1675,207109.13508370356
1676,208585.77679447958
1677,229276.0509229721
1678,492023.619999336
1679,380159.9167077864
1680,301508.221746463
1681,231719.44012929808
1682,336955.72689352575
1683,195575.71001495805
1684,177652.89633873748
1685,177567.38034160645
1686,178590.98966013992
1687,162129.3649496631
1688,195796.18223239126
1689,191778.74067318277
1690,204496.17252671553
1691,194594.67904357566
1692,247655.6355980627
1693,167195.08714438637
1694,182609.20462557467
1695,155651.22614659922
1696,283022.01032250636
1697,155681.76642790437
1698,341686.91426650184
1699,306864.10927858535
1700,261808.61825727622
1701,273665.29507226514
1702,231482.6801589354
1703,235122.43563662143
1704,268647.55933009257
1705,261619.02764547055
1706,388398.0707693613
1707,209418.76885690523
1708,202818.14603971792
1709,256594.274612983
1710,223636.06720699315
1711,296261.9419719175
1712,251840.09168296598
1713,255704.54896514214
1714,222817.14384268966
1715,210833.4736016166
1716,174076.80532826865
1717,179691.91327997405
1718,135122.62625800152
1719,220834.66493145574
1720,226830.22815766654
1721,152791.06975197012
1722,120744.6011059043
1723,153075.03096318129
1724,198353.44517492596
1725,242564.46373471778
1726,186534.7160357229
1727,158980.83485991094
1728,168131.4385405149
1729,162873.71967451047
1730,152951.0204386128
1731,126057.68466614182
1732,129345.09212280503
1733,111907.38082489626
1734,107593.11406716607
1735,116398.17092641914
1736,111197.79873658254
1737,288300.9503284325
1738,244548.1163707335
1739,231090.131253756
1740,227384.9772462429
1741,203966.10799911217
1742,176172.91184753954
1743,183219.99097753686
1744,275569.55790105095
1745,229337.213847595
1746,188737.1751910913
1747,216577.81864878663
1748,214884.84767246334
1749,152376.89556471488
1750,129642.15952644618
1751,240315.7548321433
1752,115438.58340581757
1753,155923.0617123922
1754,197985.25746795605
1755,179092.769712817
1756,116023.82883286165
1757,115774.94874929529
1758,151882.30187623526
1759,165685.0081070266
1760,166806.49827769134
1761,168945.68395685765
1762,174455.17546434383
1763,188690.68803687397
1764,122051.50227173523
1765,140993.8981824853
1766,184226.5637063983
1767,198673.4624426251
1768,135496.00335963155
1769,162635.46622391138
1770,150907.45094984252
1771,131884.93018821432
1772,140549.53962027404
1773,130714.80998188135
1774,156989.81773388624
1775,142706.530101626
1776,118331.68490196235
1777,107653.40796179388
1778,140694.6904714591
1779,128502.5776506495
1780,153400.56543959852
1781,123573.57810834321
1782,96742.6007097912
1783,146812.85512846973
1784,110144.20193981411
1785,116799.89740678684
1786,145362.88083765667
1787,152995.7606856463
1788,70779.72189750645
1789,98401.0386208332
1790,96813.59401347008
1791,202055.58405525534
1792,138295.1152473277
1793,121376.8358126454
1794,148410.44685788467
1795,130313.65709351754
1796,133817.25871324347
1797,114940.67897158366
1798,126568.74799145805
1799,106734.3183826352
1800,133779.68196277667
1801,125237.24214973113
1802,133991.26579106413
1803,149652.1332479516
1804,139874.5731248379
1805,135152.05891892622
1806,111119.74950526126
1807,138387.41750341924
1808,115875.42548546586
1809,114581.95877650521
1810,134136.22290591907
1811,79224.86008056118
1812,93390.0548556306
1813,114015.81406336231
1814,88459.92380348641
1815,60503.871783048344
1816,96981.65675385842
1817,124420.99224281312
1818,146729.35218713724
1819,134116.54082841196
1820,95975.42179884503
1821,92790.37519736923
1822,142549.8665021348
1823,66003.1719587713
1824,137438.21809223059
1825,132962.042232884
1826,122613.6042023387
1827,113745.02543754912
1828,133423.17538921017
1829,131339.95159914516
1830,132449.1409184565
1831,133095.3981131248
1832,80576.05402750318
1833,129223.40677510008
1834,126294.11082187986
1835,120717.09219961613
1836,102617.4052227451
1837,93827.67680145567
1838,116680.3487240864
1839,88010.27963341477
1840,139426.5866137248
1841,143561.07526804358
1842,114198.47349326374
1843,141520.29829939693
1844,150756.14516624986
1845,149988.3807670716
1846,160012.3683071958
1847,184170.0476761884
1848,62190.03611591302
1849,104571.10966526621
1850,120437.4971815288
1851,150348.05304645325
1852,132035.14769284788
1853,136418.93279971284
1854,166487.79227735047
1855,145612.56968434414
1856,243286.42461093538
1857,139851.50475604387
1858,128921.6214091638
1859,119306.66448390602
1860,154698.29804111205
1861,118607.15310017872
1862,337445.46019317355
