Id,SalePrice
1461,118519.15304595228
1462,154621.43077037134
1463,184427.21521850454
1464,188416.08044214555
1465,180026.26864373055
1466,173419.6082471092
1467,166479.08179487757
1468,171222.2478997922
1469,164967.6665890428
1470,123531.16120124521
1471,183607.19424771794
1472,93028.69249502236
1473,104195.45867638935
1474,149000.836918941
1475,106046.14202885432
1476,329933.3054672564
1477,265780.4726277599
1478,274294.06058548624
1479,321209.6931838608
1480,387658.2150673021
1481,387488.0954228734
1482,200476.62400145593
1483,169477.67238278958
1484,173958.26773248785
1485,180991.648015796
1486,187383.2981305848
1487,302656.134669584
1488,218843.8620381507
1489,196833.64759101393
1490,219953.7533817973
1491,189977.05398306143
1492,83189.75014015482
1493,166824.0707766099
1494,297240.215696459
1495,277048.947214075
1496,234887.49539600915
1497,178741.8785497912
1498,152652.47360265654
1499,160261.49469040864
1500,180148.93277554543
1501,176629.98692714053
1502,164266.69664149947
1503,240088.10251132245
1504,256278.79694591742
1505,211842.96684241082
1506,181247.2127484173
1507,239205.46929275378
1508,190420.4701220718
1509,164851.84836895225
1510,167690.87451658174
1511,147322.69879348524
1512,168965.68984612735
1513,140163.80005656136
1514,145655.6162740335
1515,171094.1711732912
1516,149058.19506803376
1517,150527.07805225535
1518,134987.20444952534
1519,212291.6699610958
1520,135635.58710538788
1521,141227.0085708429
1522,162703.39399916487
1523,122375.88622510356
1524,113644.02207216882
1525,129946.61962183859
1526,123795.71985474697
1527,122201.69312826467
1528,128296.47196164221
1529,148875.78360411228
1530,162323.09552302992
1531,142353.58126568707
1532,90098.26248214493
1533,139083.56955436183
1534,121303.01009307336
1535,145233.24959376833
1536,114008.12396249638
1537,82430.66371974307
1538,154168.5354150698
1539,158625.2970148965
1540,76198.89577100766
1541,120946.38981819245
1542,111630.25263561303
1543,174432.22781735886
1544,80210.65262590621
1545,120900.65733097149
1546,136783.09021479407
1547,127221.69466162563
1548,118885.3435417504
1549,114300.29902792044
1550,131403.19418549427
1551,107964.46574380058
1552,132831.93534791248
1553,130423.71669611073
1554,116769.95682137305
1555,177921.4269391195
1556,100279.76842081145
1557,95880.58009636388
1558,105439.92566489392
1559,92378.07889834944
1560,137270.60508760525
1561,129495.93627064038
1562,129204.1037378184
1563,130091.93259575233
1564,153391.1392557717
1565,158939.4587812362
1566,190857.82206128354
1567,82211.48229629858
1568,229702.39919644676
1569,174282.23291450492
1570,141928.3046839423
1571,119211.11293163248
1572,133602.82518737201
1573,230143.33086919668
1574,124173.28814120228
1575,219732.38230846755
1576,260407.68556519572
1577,199964.5239156145
1578,139249.86781293323
1579,147754.56897505524
1580,191820.45755629538
1581,160255.15145159492
1582,122986.79973860255
1583,324668.202993244
1584,215654.9742489532
1585,139240.08653612935
1586,71370.52310844934
1587,111896.75596148848
1588,144793.3452625565
1589,105023.15273134116
1590,134969.99590535788
1591,95884.4774999442
1592,119717.80705766
1593,118202.96115452996
1594,96607.45188778668
1595,125189.87590288531
1596,250969.51594642206
1597,231269.76833344105
1598,201297.56228910887
1599,152223.8769747659
1600,152044.52805077346
1601,65321.92187259018
1602,117648.95015161567
1603,71895.85422123388
1604,285231.90463524667
1605,226758.25115413335
1606,171229.3461355649
1607,182350.8637662591
1608,220945.2754122177
1609,185468.3843624605
1610,168950.7057284512
1611,149562.53433018416
1612,175953.42317789167
1613,163254.00352764942
1614,136130.40924919726
1615,86738.35717111565
1616,68527.05201711692
1617,76826.81690755438
1618,122603.39639586481
1619,124749.32102979325
1620,203585.91995588804
1621,147699.86187173915
1622,151646.28633238058
1623,259578.12321386332
1624,210945.98776493937
1625,120220.13719709705
1626,177525.33263161514
1627,188514.5972295251
1628,286166.78696121473
1629,188773.5682730825
1630,340238.2310300644
1631,208748.89330496735
1632,247881.62889839232
1633,174565.32684070282
1634,187335.28829279964
1635,182131.9785085534
1636,166462.32118072355
1637,203281.7184475357
1638,199871.00160589672
1639,182781.46962876117
1640,246584.41849717038
1641,179954.75014431792
1642,259331.96182774968
1643,195483.95819071215
1644,236776.91262522535
1645,178414.1214454914
1646,169159.92028482546
1647,160504.07716561976
1648,139457.92282719872
1649,144108.35677516976
1650,126696.8549380713
1651,117111.7433472222
1652,96601.79803208046
1653,104077.54463734229
1654,145804.1117365307
1655,125447.03347588399
1656,145286.10948807618
1657,149595.5109465095
1658,152837.8535106126
1659,104183.72453765229
1660,161447.97526482752
1661,386770.0477659887
1662,347630.3931549757
1663,312346.58953224873
1664,421960.51555757486
1665,258500.7325505808
1666,334996.4930302663
1667,367995.4126485051
1668,322072.74347471376
1669,298219.91477761185
1670,300577.5491242183
1671,258475.25692088276
1672,366613.7306621243
1673,293529.1197359199
1674,233243.16463071218
1675,196304.11829166932
1676,215695.51880052767
1677,215620.52060655746
1678,398111.28220189986
1679,369382.13832174166
1680,338273.7783038913
1681,223881.2279442696
1682,322616.26771971845
1683,187224.85647520833
1684,169806.9956443154
1685,181533.74006083698
1686,169161.83189891494
1687,174673.0241586988
1688,195640.19563716569
1689,180825.3534426276
1690,190534.17636978123
1691,192025.88026455045
1692,257122.5291694366
1693,178558.86424570368
1694,184569.79283413844
1695,166362.7123943844
1696,260979.29201880776
1697,165261.3956192953
1698,360665.56172334973
1699,321200.0099982314
1700,262865.30144666374
1701,280219.53388192435
1702,236860.7017667998
1703,227581.7776900225
1704,285685.532749658
1705,259187.54449122027
1706,394470.4188782646
1707,194592.79911845352
1708,213694.76277150464
1709,258098.235722184
1710,231429.33783151506
1711,314320.50466492656
1712,261410.12437311828
1713,251353.20418790565
1714,207972.31108515957
1715,216224.84617714141
1716,165609.39414099843
1717,174143.91514331067
1718,144836.57772146378
1719,209572.2436845374
1720,229745.54707120417
1721,155886.62201556194
1722,126784.68362337982
1723,158079.74414604786
1724,193452.27068908798
1725,233409.1954811607
1726,184178.8083994775
1727,162014.42143889837
1728,176913.61953336102
1729,168093.38156200032
1730,168521.13858271253
1731,120214.2389371749
1732,127891.89698138257
1733,115828.35941662831
1734,112352.95752466001
1735,132926.78893675437
1736,124495.37322012114
1737,292190.4162830452
1738,216294.69447082654
1739,210917.9437102861
1740,241585.60352136343
1741,204066.65122318137
1742,167089.64892865848
1743,173608.07246160603
1744,246987.97967455164
1745,216182.08433252585
1746,203940.3461401937
1747,207734.3270682757
1748,227934.0838521664
1749,163272.1712423534
1750,129548.34580061409
1751,236067.54326624662
1752,122748.32604308844
1753,154468.98078774437
1754,191900.69670866476
1755,172918.3994230182
1756,116841.75707780974
1757,118695.67762185712
1758,153297.95478897815
1759,160682.40189903314
1760,174971.51006992353
1761,157423.88775577192
1762,169806.27467992748
1763,174378.94981564643
1764,125955.43210150259
1765,139667.52339121298
1766,178624.21842988292
1767,186060.47509563566
1768,138676.44176164415
1769,154808.60559706026
1770,147485.62751755523
1771,139054.29342179923
1772,148074.0816091292
1773,136327.19379988912
1774,163260.70603162522
1775,141362.73297087298
1776,125908.62589393242
1777,115744.48971624297
1778,135390.1085481881
1779,120348.09834389944
1780,154761.24203645205
1781,118942.9671386691
1782,108563.30466404845
1783,148937.1779726963
1784,112419.84286896803
1785,120951.70012927183
1786,154681.4680945301
1787,145277.52958455562
1788,81316.30655621803
1789,105128.40851406485
1790,110150.15006558581
1791,201401.2372727784
1792,145272.83788550293
1793,131012.21918540535
1794,146795.73979214003
1795,129611.68807228607
1796,134603.73357686945
1797,116631.87620246556
1798,133047.1734250243
1799,123581.17872058376
1800,139411.29708245536
1801,130708.46447226836
1802,132491.41929356375
1803,147746.73478774691
1804,147317.288286399
1805,139463.7020042364
1806,115093.78685430183
1807,143621.35578305466
1808,125624.94587667704
1809,116992.60270676568
1810,131926.30075695712
1811,91953.37870931611
1812,93361.23280051116
1813,113802.3618554298
1814,91821.51741480274
1815,76238.54222106178
1816,113505.40051339194
1817,149140.47562577567
1818,151604.07528264943
1819,131485.54714812376
1820,92280.78323042695
1821,95604.47398260966
1822,141790.11504871893
1823,70349.50905367662
1824,134121.21830644138
1825,139871.2693678708
1826,124214.88056202252
1827,116484.18412350366
1828,129442.5676565076
1829,118625.27348237598
1830,136052.74861796945
1831,146159.97253034252
1832,79602.78882631213
1833,133631.7908646913
1834,132361.492839325
1835,104044.28386214818
1836,95672.58824397373
1837,90750.63450993024
1838,113872.88613900746
1839,98074.58910792152
1840,155011.3007906166
1841,153460.98035911523
1842,109086.66460045024
1843,133149.13259669428
1844,145290.03833445514
1845,148315.85747424338
1846,156486.20302546112
1847,186511.28511506587
1848,70040.07801108809
1849,112127.60844524484
1850,122184.9551830129
1851,143541.09176852764
1852,119526.87053943516
1853,146118.20380753733
1854,160599.51003416756
1855,155350.8668868637
1856,220512.48084916343
1857,149332.23571443823
1858,140503.0261594202
1859,127071.63806228428
1860,157885.92720787402
1861,125880.01274430526
1862,364039.3827383079
1863,338646.95568475086
1864,338646.95568475086
1865,345815.7060175665
1866,309658.68856278877
1867,218339.2795524382
1868,308371.15938953316
1869,202719.05125839042
1870,216041.59593461067
1871,260601.8209675957
1872,180586.2484985111
1873,259148.48385236488
1874,149693.83535999848
1875,196700.93202304668
1876,201935.3481730178
1877,195687.17440742653
1878,202844.47292547158
1879,142833.06250965645
1880,134686.95369471965
