Id,SalePrice
1461,115744.34398097362
1462,158391.64146543603
1463,185286.27182079692
1464,191493.71925364103
1465,189346.43727158304
1466,169479.62851756762
1467,161843.49890142746
1468,165940.0281011545
1469,184364.48428856913
1470,117349.02619859036
1471,180934.4802366482
1472,96504.85270940613
1473,97088.33050708666
1474,139387.199429692
1475,101580.21277203089
1476,338407.62288953125
1477,241998.34055209663
1478,287853.2848299083
1479,314600.35295041784
1480,465442.75111057924
1481,351378.2617330787
1482,217608.96367998922
1483,173884.29331822178
1484,171251.44742026192
1485,190255.47594649202
1486,195320.31526981597
1487,342145.0879465799
1488,221852.85726473958
1489,193188.961323118
1490,240523.3929751262
1491,196539.94745697777
1492,90222.48890722734
1493,182652.59054092027
1494,279605.6877099764
1495,283796.8611622516
1496,244813.79190809026
1497,171939.16492696584
1498,172143.14303504222
1499,165180.3603150335
1500,162106.60578257608
1501,183980.486569471
1502,155705.4932544768
1503,264946.2811521741
1504,244275.3999229101
1505,230038.608401093
1506,197754.19447860503
1507,249059.96684513986
1508,213066.19229987555
1509,157675.59964962397
1510,154848.46119132984
1511,159551.31552977447
1512,167671.95877244693
1513,133894.23757206692
1514,155547.1025378518
1515,180451.43988370418
1516,158977.12713344884
1517,169789.83659469435
1518,137442.92233265418
1519,213654.74941914814
1520,135462.41826331714
1521,136948.55081926688
1522,176250.47678535723
1523,111382.12929792414
1524,106864.8090733916
1525,119014.97380211389
1526,118737.12274737917
1527,112546.82516003316
1528,117640.24412498168
1529,149048.7122621846
1530,174395.96540616435
1531,135164.6919246839
1532,101620.92540557739
1533,143926.61314168276
1534,116960.05638755791
1535,147618.41398492988
1536,113994.49921983456
1537,75211.29981684875
1538,146170.30861939836
1539,156484.82261101372
1540,98385.76802946682
1541,121810.34634599148
1542,127070.8630888548
1543,172362.30445125912
1544,87122.31992224435
1545,119683.13578109795
1546,142270.32794852005
1547,129782.78087519667
1548,122345.68915858131
1549,112592.83702042885
1550,146864.7273690141
1551,113743.73468907583
1552,132303.82002736107
1553,129767.52004219407
1554,113026.21218025647
1555,180122.93214741466
1556,99676.88787600976
1557,98128.73790848565
1558,99586.28024458692
1559,112274.45706197865
1560,145358.11248147723
1561,118225.53126000892
1562,126023.13998252287
1563,120096.17065625811
1564,161526.33280793938
1565,159628.1386454996
1566,227805.07945330418
1567,85203.81909695479
1568,253436.08398709662
1569,154186.90855724458
1570,137662.5786324086
1571,117976.23950866933
1572,127381.63890773465
1573,239295.8502017411
1574,125320.60601391204
1575,224476.92596955705
1576,257916.93316076492
1577,184963.92962609354
1578,137859.75289990238
1579,157964.63676717086
1580,196025.32387929285
1581,158783.61124373847
1582,121193.35780228034
1583,306918.07746603404
1584,221640.07820991013
1585,139841.87528328577
1586,68436.63220359072
1587,94254.2316189261
1588,154052.21578721813
1589,91384.68179070248
1590,125180.3866845658
1591,98273.41935363621
1592,122400.14917122618
1593,118531.12431935512
1594,117657.20000280708
1595,125904.05243391384
1596,232206.96785484964
